"Date Printed: Monday, April 13, 2026 2:52:06 PM"
Title: "Chlamydia | 2008 | 2009 | 2010 | 2011 | 2012 | 2013 | 2014 | 2015 | 2016 | 2017 | 2018 | Alabama | Alaska | Arizona | Arkansas | California | Colorado | Connecticut | Delaware | District of Columbia | Florida | Georgia | Hawaii | Idaho | Illinois | Indiana | Iowa | Kansas | Kentucky | Louisiana | Maine | Maryland | Massachusetts | Michigan | Minnesota | Mississippi | Missouri | Montana | Nebraska | Nevada | New Hampshire | New Jersey | New Mexico | New York | North Carolina | North Dakota | Ohio | Oklahoma | Oregon | Pennsylvania | Rhode Island | South Carolina | South Dakota | Tennessee | Texas | Utah | Vermont | Virginia | Washington | West Virginia | Wisconsin | Wyoming | All races/ethnicities | Male | All age groups""
Footnote(s): 
   NA - Not Applicable.



Indicator,Year,Geography,FIPS,Cases,Rate per 100000
"Chlamydia","2010","New Mexico","35","2,986","292.7"
"Chlamydia","2011","New Mexico","35","3,054","297.0"
"Chlamydia","2012","New Mexico","35","3,170","307.0"
"Chlamydia","2013","New Mexico","35","3,209","309.8"
"Chlamydia","2014","New Mexico","35","3,148","304.2"
"Chlamydia","2015","New Mexico","35","3,400","328.7"
"Chlamydia","2016","New Mexico","35","3,794","366.4"
"Chlamydia","2017","New Mexico","35","4,229","408.4"
"Chlamydia","2018","New Mexico","35","4,313","416.5"
"Chlamydia","2008","New York","36","27,056","285.9"
"Chlamydia","2009","New York","36","28,171","296.5"
"Chlamydia","2010","New York","36","31,224","332.6"
"Chlamydia","2011","New York","36","32,126","340.2"
"Chlamydia","2012","New York","36","32,147","338.9"
"Chlamydia","2013","New York","36","31,273","328.7"
"Chlamydia","2014","New York","36","33,634","352.9"
"Chlamydia","2015","New York","36","37,346","391.7"
"Chlamydia","2016","New York","36","41,722","437.8"
"Chlamydia","2017","New York","36","46,349","487.3"
"Chlamydia","2018","New York","36","49,175","518.5"
"Chlamydia","2008","North Carolina","37","6,656","147.2"
"Chlamydia","2009","North Carolina","37","7,798","170.1"
"Chlamydia","2010","North Carolina","37","8,030","171.9"
"Chlamydia","2011","North Carolina","37","11,585","246.2"
"Chlamydia","2012","North Carolina","37","11,354","239.1"
"Chlamydia","2013","North Carolina","37","11,254","234.7"
"Chlamydia","2014","North Carolina","37","11,638","240.7"
"Chlamydia","2015","North Carolina","37","17,195","352.0"
"Chlamydia","2016","North Carolina","37","16,918","342.2"
"Chlamydia","2017","North Carolina","37","19,295","386.1"
"Chlamydia","2018","North Carolina","37","21,103","417.9"
"Chlamydia","2012","North Dakota","38","1,010","283.4"
"Chlamydia","2013","North Dakota","38","1,009","273.8"
"Chlamydia","2014","North Dakota","38","1,249","330.7"
"Chlamydia","2015","North Dakota","38","1,131","292.1"
"Chlamydia","2016","North Dakota","38","1,268","327.6"
"Chlamydia","2017","North Dakota","38","1,151","297.7"
"Chlamydia","2018","North Dakota","38","1,222","314.9"
"Chlamydia","2011","North Dakota","38","841","242.2"
"Chlamydia","2010","North Dakota","38","822","241.0"
"Chlamydia","2009","North Dakota","38","654","201.3"
"Chlamydia","2008","North Dakota","38","629","195.3"
"Chlamydia","2008","Ohio","39","10,847","192.7"
"Chlamydia","2009","Ohio","39","10,978","194.8"
"Chlamydia","2010","Ohio","39","12,320","218.7"
"Chlamydia","2011","Ohio","39","13,731","243.5"
"Chlamydia","2012","Ohio","39","14,262","252.6"
"Chlamydia","2013","Ohio","39","14,828","261.8"
"Chlamydia","2014","Ohio","39","15,825","278.7"
"Chlamydia","2015","Ohio","39","16,901","297.1"
"Chlamydia","2016","Ohio","39","18,699","328.1"
"Chlamydia","2017","Ohio","39","19,257","337.0"
"Chlamydia","2018","Ohio","39","20,546","359.0"
"Chlamydia","2008","Oklahoma","40","3,606","200.4"
"Chlamydia","2009","Oklahoma","40","3,879","212.8"
"Chlamydia","2010","Oklahoma","40","3,997","214.9"
"Chlamydia","2011","Oklahoma","40","3,851","205.5"
"Chlamydia","2012","Oklahoma","40","4,498","237.9"
"Chlamydia","2013","Oklahoma","40","5,213","273.1"
"Chlamydia","2014","Oklahoma","40","5,802","301.9"
"Chlamydia","2015","Oklahoma","40","6,121","315.9"
"Chlamydia","2016","Oklahoma","40","6,516","334.9"
"Chlamydia","2017","Oklahoma","40","6,569","337.2"
"Chlamydia","2018","Oklahoma","40","6,692","342.8"
"Chlamydia","2008","Oregon","41","3,311","176.5"
"Chlamydia","2009","Oregon","41","3,361","177.1"
"Chlamydia","2010","Oregon","41","3,786","199.4"
"Chlamydia","2011","Oregon","41","4,154","216.8"
"Chlamydia","2012","Oregon","41","4,028","208.7"
"Chlamydia","2013","Oregon","41","4,243","218.6"
"Chlamydia","2014","Oregon","41","4,953","252.4"
"Chlamydia","2015","Oregon","41","5,223","262.6"
"Chlamydia","2016","Oregon","41","5,876","289.9"
"Chlamydia","2017","Oregon","41","6,412","312.2"
